TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Cluster,TransactionType,Location,Channel,CustomerOccupation
1241.05,18.0,129.0,1.0,756.7399999999998,0,Debit,Miami,Branch,Student
116.57999999999998,43.0,247.0,1.0,2620.74,0,Debit,Raleigh,Branch,Engineer
1919.11,30.0,161.0,1.0,11090.24,1,Debit,Portland,ATM,Doctor
391.96,64.0,79.0,1.0,2174.16,1,Debit,Nashville,ATM,Retired
156.26,46.0,160.0,1.0,7854.1,1,Credit,Virginia Beach,Branch,Engineer
427.0,49.0,163.0,1.0,8253.65,1,Credit,Oklahoma City,Branch,Engineer
443.68,18.0,137.0,1.0,874.1499999999996,0,Debit,Tucson,ATM,Student
101.75999999999999,31.0,26.0,1.0,6043.25,1,Debit,Philadelphia,Branch,Doctor
67.57,37.0,107.0,1.0,2766.12,0,Debit,Charlotte,Branch,Engineer
326.29,56.0,179.0,1.0,8171.26,1,Debit,Denver,Online,Engineer
158.56,33.0,100.0,1.0,5401.21,0,Debit,Sacramento,ATM,Doctor
56.02000000000004,27.0,142.0,1.0,3548.02,0,Debit,Memphis,Online,Student
288.28,27.0,36.0,1.0,160.82999999999993,0,Debit,Portland,Online,Student
245.67,24.0,107.0,1.0,752.25,0,Credit,Portland,Branch,Student
152.18,39.0,176.0,4.0,2459.84,2,Credit,Los Angeles,Online,Engineer
114.35,41.0,20.999999999999986,1.0,469.1199999999999,0,Credit,El Paso,Branch,Engineer
373.27,61.0,79.0,1.0,8441.61,1,Credit,Miami,Online,Doctor
504.63,60.0,168.0,1.0,3806.16,1,Debit,Portland,Online,Engineer
126.22,46.0,77.0,4.0,6133.41,2,Debit,Atlanta,ATM,Engineer
820.1500000000001,47.0,181.0,1.0,8802.97,1,Debit,Kansas City,Branch,Doctor
986.81,68.0,127.0,1.0,14881.77,1,Credit,Houston,Online,Doctor
8.370000000000005,63.0,135.0,1.0,1106.3400000000001,1,Debit,Colorado Springs,ATM,Retired
197.49,53.0,30.0,1.0,5005.33,1,Credit,Fresno,Online,Retired
637.97,58.0,90.0,1.0,7949.03,1,Debit,New York,Branch,Retired
13.519999999999982,26.0,65.0,1.0,259.77000000000044,0,Debit,Seattle,ATM,Student
432.1,49.0,240.0,1.0,2114.3,1,Debit,San Francisco,ATM,Engineer
375.17,51.0,66.0,2.0,5495.3,1,Debit,Fort Worth,ATM,Engineer
642.68,50.0,94.0,1.0,8461.46,1,Debit,Fresno,Branch,Doctor
78.44,52.0,292.0,1.0,6870.84,1,Credit,San Jose,Online,Retired
139.72,49.0,201.0,1.0,5058.83,1,Debit,Memphis,Branch,Engineer
499.99,31.0,296.0,1.0,8885.0,1,Debit,San Jose,Branch,Engineer
10.069999999999993,24.0,49.0,1.0,530.8099999999995,0,Debit,Albuquerque,Online,Student
120.62,23.0,85.0,1.0,9379.53,0,Debit,Raleigh,ATM,Student
578.49,59.0,180.0,1.0,6475.13,1,Debit,Nashville,Branch,Retired
119.30000000000001,34.0,22.0,5.0,319.03999999999996,2,Debit,Mesa,Branch,Engineer
280.92,41.0,168.0,1.0,5298.85,1,Debit,Phoenix,Online,Doctor
42.420000000000016,21.0,102.0,1.0,490.5699999999997,0,Debit,Sacramento,Online,Student
77.03,67.0,259.0,1.0,11310.27,1,Debit,Fresno,ATM,Doctor
22.589999999999975,62.0,45.0,1.0,3988.75,1,Debit,Seattle,ATM,Retired
568.76,51.0,155.0,1.0,7484.32,1,Debit,Baltimore,ATM,Retired
25.939999999999998,58.0,211.0,5.0,4815.11,2,Credit,San Jose,Online,Retired
105.94,51.0,207.0,1.0,5963.1,1,Debit,Oklahoma City,Branch,Engineer
733.29,52.0,94.0,5.0,10427.0,2,Debit,Virginia Beach,ATM,Doctor
350.15,21.0,195.0,1.0,296.47000000000025,0,Credit,Fresno,ATM,Student
1151.18,65.0,105.0,1.0,1100.0599999999995,1,Debit,Kansas City,ATM,Doctor
183.67,19.0,238.0,1.0,910.2600000000002,0,Debit,San Diego,Online,Student
278.27,29.0,123.0,1.0,6684.34,0,Debit,Tucson,Branch,Doctor
470.3,40.0,88.0,1.0,8524.09,1,Debit,Austin,ATM,Doctor
261.69,53.0,84.0,1.0,5126.65,1,Debit,Philadelphia,ATM,Retired
365.04,22.0,94.0,1.0,873.8900000000003,0,Debit,Virginia Beach,Branch,Student
211.1,57.0,136.0,1.0,7059.77,1,Debit,Miami,Branch,Retired
21.49000000000001,58.0,240.0,1.0,11991.24,1,Debit,Denver,ATM,Doctor
63.579999999999984,18.0,199.0,1.0,8086.04,0,Debit,Columbus,ATM,Student
321.86,63.0,167.0,1.0,12626.49,1,Debit,San Antonio,ATM,Doctor
12.110000000000014,75.0,127.0,1.0,1730.2799999999997,1,Debit,Jacksonville,Branch,Retired
642.54,44.0,28.0,1.0,3143.17,1,Debit,Milwaukee,Branch,Engineer
210.45,27.0,146.0,1.0,1242.4899999999998,0,Debit,Las Vegas,ATM,Student
313.65,55.0,173.0,1.0,1886.3599999999997,1,Credit,Chicago,Branch,Retired
99.75999999999999,26.0,131.0,1.0,416.8900000000003,0,Debit,Sacramento,Branch,Student
115.32,53.0,113.0,1.0,5929.08,1,Debit,Denver,Branch,Retired
33.610000000000014,23.0,72.0,1.0,479.0799999999999,0,Debit,Milwaukee,Online,Student
498.59,33.0,32.0,1.0,5862.99,1,Credit,Oklahoma City,Online,Doctor
98.81,27.0,91.0,1.0,797.1000000000004,0,Debit,San Francisco,Branch,Student
1.8700000000000045,65.0,147.0,1.0,7287.94,1,Debit,Washington,ATM,Retired
78.92000000000002,59.0,95.0,1.0,5624.86,1,Credit,Jacksonville,Online,Engineer
194.29,39.0,10.0,1.0,2988.41,0,Credit,Seattle,Branch,Engineer
28.730000000000018,53.0,185.0,1.0,2712.96,1,Debit,Kansas City,ATM,Engineer
105.53,24.0,88.0,1.0,1433.6599999999999,0,Debit,Colorado Springs,Online,Student
737.34,30.0,34.0,1.0,7336.56,1,Debit,Miami,Online,Doctor
237.86,18.0,210.0,1.0,475.6300000000001,0,Debit,Philadelphia,ATM,Student
409.61,65.0,89.0,1.0,11698.15,1,Debit,Kansas City,Branch,Doctor
75.53,21.0,157.0,1.0,1034.35,0,Credit,Fresno,Online,Student
72.75,64.0,15.0,1.0,12042.79,1,Debit,Phoenix,ATM,Doctor
39.110000000000014,26.0,143.0,1.0,518.54,0,Debit,Columbus,Online,Student
1309.79,23.0,139.0,1.0,1258.9300000000003,0,Debit,San Francisco,ATM,Student
729.38,68.0,90.0,1.0,9127.65,1,Debit,Los Angeles,ATM,Doctor
137.49,34.0,50.0,1.0,4471.05,0,Debit,Fort Worth,ATM,Engineer
504.71,29.0,61.0,1.0,6214.54,0,Debit,Detroit,Online,Engineer
371.47,24.0,58.0,1.0,1187.04,0,Credit,Milwaukee,Branch,Student
430.35,36.0,205.0,1.0,354.89999999999964,0,Debit,Charlotte,Online,Doctor
230.32,35.0,56.0,1.0,791.46,0,Debit,Las Vegas,Branch,Engineer
121.70999999999998,52.0,140.0,1.0,5878.89,1,Debit,Chicago,ATM,Retired
98.87,20.0,179.0,1.0,533.1999999999998,0,Debit,Detroit,Online,Student
117.55000000000001,24.0,35.0,1.0,897.9400000000005,0,Debit,Fresno,ATM,Student
244.64,30.0,103.0,1.0,9159.56,1,Debit,Tucson,Branch,Doctor
321.93,45.0,12.0,1.0,4392.73,1,Debit,Nashville,ATM,Engineer
1092.73,58.0,11.0,1.0,1390.98,1,Debit,Columbus,Branch,Retired
283.23,40.0,98.0,1.0,2008.77,0,Debit,El Paso,Online,Engineer
346.65,30.0,60.0,1.0,6356.96,1,Debit,Washington,Online,Engineer
381.62,64.0,164.0,1.0,6009.12,1,Debit,Las Vegas,Online,Retired
388.65,76.0,43.0,1.0,7896.85,1,Debit,Oklahoma City,ATM,Retired
29.21999999999997,24.0,151.0,1.0,1649.4300000000003,0,Debit,San Antonio,ATM,Student
46.75,67.0,150.0,1.0,2840.43,1,Debit,Colorado Springs,Branch,Retired
348.64,57.0,128.0,1.0,3274.96,1,Debit,San Jose,Online,Retired
319.17,73.0,81.0,1.0,6501.56,1,Debit,Tucson,Online,Retired
73.94999999999999,26.0,76.0,1.0,363.9200000000001,0,Debit,Kansas City,ATM,Student
389.63,27.0,99.0,1.0,9748.48,1,Debit,Mesa,Online,Engineer
217.61,19.0,45.0,1.0,1404.5299999999997,0,Debit,Chicago,ATM,Student
199.84,21.0,150.0,1.0,706.4400000000005,0,Debit,Dallas,ATM,Student
56.349999999999994,44.0,75.0,1.0,5095.73,1,Debit,Charlotte,ATM,Doctor
248.95,65.0,29.0,1.0,3059.79,1,Credit,San Francisco,Branch,Retired
142.58,33.0,145.0,1.0,7844.23,1,Debit,San Antonio,ATM,Engineer
1020.73,28.0,87.0,1.0,1119.6099999999992,0,Debit,Fort Worth,ATM,Student
84.34,58.0,248.0,3.0,5313.97,2,Debit,Memphis,Online,Retired
1607.55,31.0,156.0,1.0,6227.99,0,Debit,Phoenix,ATM,Engineer
333.78,60.0,98.0,1.0,6810.94,1,Debit,San Diego,ATM,Retired
332.59,55.0,143.0,1.0,1457.0699999999997,1,Debit,San Antonio,Online,Retired
236.81,22.0,15.0,1.0,813.6800000000003,0,Debit,Oklahoma City,Branch,Student
417.8,27.0,130.0,1.0,1518.8199999999997,0,Credit,Philadelphia,Branch,Student
319.27,50.0,150.0,1.0,10269.78,1,Debit,San Antonio,ATM,Doctor
384.1,42.0,172.0,1.0,672.79,0,Debit,Detroit,Branch,Engineer
820.6200000000001,61.0,158.0,1.0,6024.8,1,Credit,Fresno,Branch,Doctor
474.77,56.0,50.0,1.0,2158.59,1,Credit,Indianapolis,Online,Engineer
542.72,43.0,92.0,1.0,6011.8,1,Credit,Indianapolis,Branch,Doctor
79.80000000000001,73.0,76.0,1.0,6372.58,1,Debit,Fort Worth,ATM,Retired
46.24000000000001,57.0,52.0,1.0,2569.56,1,Debit,San Diego,Branch,Engineer
327.8,61.0,54.0,1.0,10585.48,1,Debit,San Francisco,ATM,Doctor
445.79,52.0,161.0,1.0,717.9899999999998,0,Debit,Las Vegas,ATM,Doctor
55.889999999999986,72.0,150.0,1.0,3689.65,1,Debit,Fresno,Online,Retired
158.41,28.0,16.0,1.0,1512.1599999999999,0,Debit,Sacramento,Branch,Student
101.19,64.0,75.0,1.0,14389.45,1,Credit,Denver,Online,Doctor
827.1400000000001,36.0,265.0,4.0,9800.21,2,Debit,El Paso,Branch,Engineer
61.97,74.0,95.0,1.0,7014.69,1,Debit,Phoenix,ATM,Retired
27.20999999999998,79.0,102.0,1.0,3520.61,1,Debit,San Jose,ATM,Retired
173.74,80.0,64.0,1.0,4913.42,1,Debit,Houston,Online,Retired
176.11,38.0,105.0,1.0,9155.35,1,Debit,San Jose,Branch,Engineer
88.4,46.0,174.0,1.0,2567.53,1,Debit,Fort Worth,Online,Engineer
567.92,53.0,14.0,1.0,3779.47,1,Debit,Columbus,Online,Retired
138.11,68.0,104.0,1.0,4177.65,1,Credit,Phoenix,Online,Retired
456.93,28.0,193.0,1.0,7284.76,1,Credit,Virginia Beach,Branch,Engineer
101.42000000000002,66.0,146.0,1.0,6530.59,1,Debit,Atlanta,Online,Retired
300.61,44.0,51.0,1.0,7895.54,1,Debit,El Paso,Online,Doctor
265.94,54.0,132.0,1.0,6781.3,1,Debit,Boston,Online,Engineer
345.54,29.0,50.0,1.0,2091.78,0,Debit,San Diego,Online,Engineer
411.52,41.0,88.0,1.0,11108.39,1,Debit,Los Angeles,ATM,Doctor
111.20999999999998,35.0,111.0,1.0,9088.36,1,Debit,Portland,Branch,Doctor
316.37,53.0,86.0,1.0,4671.69,1,Debit,Colorado Springs,ATM,Engineer
260.63,37.0,142.0,1.0,7534.73,1,Debit,Fort Worth,Branch,Engineer
92.36000000000001,29.0,144.0,1.0,6353.14,0,Debit,Dallas,ATM,Engineer
262.06,63.0,118.0,1.0,13587.52,1,Debit,Oklahoma City,Branch,Doctor
64.5,74.0,230.0,1.0,1351.2399999999998,1,Debit,Denver,ATM,Retired
253.55,28.0,85.0,5.0,2797.26,2,Debit,Jacksonville,ATM,Engineer
408.28,21.0,125.0,3.0,1222.77,2,Credit,Nashville,Branch,Student
175.94,57.0,89.0,1.0,3728.04,1,Debit,Indianapolis,ATM,Retired
199.47,57.0,142.0,1.0,6067.44,1,Debit,Detroit,Online,Doctor
51.06999999999999,63.0,133.0,1.0,4292.16,1,Debit,Dallas,Branch,Retired
435.86,56.0,134.0,1.0,3801.82,1,Debit,Jacksonville,ATM,Retired
74.73000000000002,64.0,162.0,1.0,6353.22,1,Credit,Jacksonville,Branch,Retired
182.79,23.0,14.0,1.0,1251.85,0,Credit,Louisville,Online,Student
628.36,44.0,108.0,1.0,11869.71,1,Debit,Austin,Online,Doctor
268.39,29.0,177.0,1.0,9409.43,1,Debit,San Antonio,Online,Doctor
362.27,80.0,47.0,1.0,6003.59,1,Debit,Jacksonville,ATM,Retired
560.15,50.0,92.0,1.0,817.8299999999999,0,Credit,Memphis,Online,Engineer
351.99,80.0,45.0,2.0,3663.64,1,Debit,Chicago,ATM,Retired
132.36,28.0,160.0,1.0,319.64999999999964,0,Debit,Colorado Springs,Branch,Student
24.769999999999982,40.0,17.0,1.0,478.22999999999956,0,Credit,Nashville,Online,Engineer
668.67,44.0,143.0,4.0,13446.81,2,Debit,Detroit,Online,Doctor
80.24000000000001,53.0,58.0,1.0,8012.81,1,Credit,New York,Branch,Doctor
8.649999999999977,68.0,198.0,1.0,4201.22,1,Debit,Mesa,ATM,Retired
178.91,18.0,19.0,1.0,8870.89,0,Debit,Omaha,ATM,Student
115.22,27.0,108.0,1.0,906.1999999999998,0,Debit,San Francisco,Branch,Engineer
161.63,46.0,276.0,1.0,9286.37,1,Debit,San Jose,Online,Doctor
542.75,70.0,63.0,1.0,2224.08,1,Credit,Nashville,Branch,Retired
317.47,67.0,16.0,1.0,14639.28,1,Credit,Sacramento,Online,Doctor
280.99,45.0,29.0,1.0,9733.59,1,Debit,Houston,Branch,Engineer
24.189999999999998,29.0,28.0,1.0,2756.2,0,Debit,San Diego,ATM,Engineer
586.85,36.0,86.0,1.0,6655.15,1,Debit,Mesa,ATM,Doctor
372.41,55.0,143.0,1.0,3233.87,1,Debit,San Diego,ATM,Retired
63.170000000000016,20.0,148.0,1.0,1676.5699999999997,0,Debit,Fresno,ATM,Student
383.69,54.0,285.0,1.0,8371.11,1,Debit,Colorado Springs,Online,Engineer
247.17,65.0,149.0,1.0,2611.64,1,Credit,Chicago,Branch,Retired
48.78,18.0,136.0,1.0,552.0599999999995,0,Credit,Kansas City,Branch,Student
4.149999999999977,60.0,119.0,1.0,6017.36,1,Credit,Omaha,Branch,Retired
60.99000000000001,34.0,58.0,1.0,7281.46,1,Debit,Oklahoma City,Branch,Engineer
408.19,26.0,241.0,1.0,6847.47,0,Debit,Mesa,Branch,Engineer
524.6,58.0,76.0,1.0,13017.7,1,Debit,El Paso,Branch,Doctor
108.95999999999998,26.0,247.0,1.0,7597.66,0,Debit,Milwaukee,ATM,Student
70.03,63.0,49.0,1.0,7330.31,1,Debit,Nashville,Branch,Retired
124.84,52.0,79.0,1.0,6711.78,1,Debit,Louisville,Online,Retired
324.04,54.0,30.0,1.0,2248.06,1,Debit,Virginia Beach,ATM,Retired
39.69,70.0,163.0,1.0,3524.68,1,Debit,Austin,Online,Retired
157.7,58.0,46.0,1.0,8332.58,1,Credit,Omaha,Branch,Engineer
81.26999999999998,22.0,68.0,1.0,1814.48,0,Credit,Seattle,Online,Student
193.82,37.0,176.0,1.0,3886.77,0,Debit,Kansas City,Branch,Engineer
16.730000000000018,79.0,165.0,1.0,7591.13,1,Debit,Omaha,Online,Retired
474.05,57.0,214.0,1.0,1484.31,1,Debit,San Jose,ATM,Retired
39.20999999999998,66.0,245.0,4.0,9385.57,2,Debit,Miami,ATM,Doctor
637.75,79.0,152.0,1.0,4202.92,1,Debit,Dallas,Branch,Retired
153.59,66.0,174.0,1.0,4813.12,1,Credit,Portland,Branch,Retired
186.6,18.0,139.0,1.0,9716.68,0,Debit,Tucson,Branch,Student
644.08,24.0,55.0,1.0,1980.62,0,Debit,Atlanta,Online,Student
226.66,41.0,168.0,1.0,10216.25,1,Debit,Austin,Branch,Doctor
305.0,22.0,222.0,1.0,944.8299999999999,0,Debit,Phoenix,ATM,Student
233.1,42.0,37.0,1.0,7469.2,1,Credit,Nashville,Branch,Doctor
793.13,68.0,76.0,1.0,13389.16,1,Debit,Memphis,Online,Doctor
224.19,52.0,93.0,1.0,8475.47,1,Debit,Houston,ATM,Doctor
214.83,23.0,63.0,1.0,991.6900000000005,0,Credit,Tucson,ATM,Student
163.46,63.0,111.0,1.0,6953.8,1,Credit,Baltimore,Branch,Retired
194.99,34.0,91.0,1.0,1370.0299999999997,0,Debit,Jacksonville,Branch,Engineer
23.399999999999977,46.0,175.0,4.0,14851.28,2,Debit,El Paso,ATM,Doctor
227.5,34.0,277.0,1.0,11505.35,1,Debit,Sacramento,Online,Doctor
259.9,26.0,100.0,1.0,914.2799999999997,0,Debit,Oklahoma City,Online,Student
59.50999999999999,36.0,55.0,1.0,9955.88,1,Credit,Dallas,Online,Doctor
50.629999999999995,64.0,143.0,1.0,4732.81,1,Debit,Columbus,Online,Retired
1074.95,20.0,91.0,1.0,530.8599999999997,0,Debit,Jacksonville,Branch,Student
112.93999999999997,73.0,31.0,1.0,3807.84,1,Credit,San Antonio,Online,Retired
11.810000000000002,21.0,131.0,1.0,320.25,0,Debit,Phoenix,ATM,Student
329.14,55.0,14.0,1.0,12033.92,1,Debit,Sacramento,Branch,Doctor
154.24,61.0,82.0,1.0,6109.55,1,Debit,Mesa,ATM,Retired
233.44,20.0,297.0,1.0,1691.88,0,Debit,Chicago,Online,Student
141.8,18.0,116.0,1.0,1697.67,0,Debit,Chicago,ATM,Student
209.03,55.0,126.0,1.0,8359.5,1,Debit,Detroit,Branch,Engineer
1137.63,26.0,144.0,1.0,1629.12,0,Debit,Baltimore,ATM,Student
261.14,42.0,162.0,1.0,6100.08,1,Debit,San Antonio,ATM,Engineer
101.81,45.0,105.0,1.0,13872.03,1,Debit,Fort Worth,ATM,Doctor
98.70999999999998,32.0,117.0,1.0,10095.23,1,Debit,Fort Worth,ATM,Doctor
87.38,21.0,252.0,1.0,1504.9899999999998,0,Debit,Atlanta,Branch,Student
83.38999999999999,32.0,158.0,1.0,13182.11,1,Debit,Omaha,Branch,Doctor
267.55,46.0,40.000000000000014,1.0,4330.04,1,Debit,Charlotte,Online,Engineer
870.05,29.0,39.0,1.0,905.25,0,Debit,El Paso,ATM,Doctor
154.32,38.0,269.0,1.0,6972.5,1,Credit,Tucson,ATM,Engineer
164.51,78.0,110.0,1.0,3553.69,1,Debit,Louisville,Branch,Retired
758.12,69.0,90.0,1.0,6164.65,1,Debit,San Francisco,ATM,Retired
103.75999999999999,28.0,188.0,1.0,9626.14,1,Debit,Kansas City,Online,Engineer
583.92,55.0,139.0,1.0,6364.14,1,Debit,Kansas City,Online,Engineer
204.06,77.0,159.0,1.0,4351.83,1,Debit,Washington,Online,Retired
53.50999999999999,56.0,165.0,1.0,5773.5,1,Debit,New York,Online,Retired
1108.4599999999998,30.0,262.0,1.0,9257.04,1,Debit,Los Angeles,Branch,Engineer
52.94999999999999,68.0,14.0,1.0,6335.58,1,Credit,Charlotte,Online,Retired
120.17000000000002,49.0,105.0,1.0,5403.79,1,Debit,Portland,ATM,Doctor
220.8,31.0,28.0,1.0,8135.31,1,Debit,Indianapolis,Online,Engineer
119.00999999999999,45.0,87.0,1.0,9798.26,1,Debit,Philadelphia,ATM,Doctor
183.32,21.0,74.0,1.0,137.42000000000007,0,Debit,Raleigh,ATM,Student
858.8800000000001,60.0,227.0,1.0,7015.46,1,Debit,Jacksonville,Online,Engineer
11.45999999999998,41.0,128.0,1.0,2356.71,0,Credit,San Francisco,Online,Engineer
61.370000000000005,75.0,164.0,1.0,4294.44,1,Debit,Columbus,Branch,Retired
103.07999999999998,49.0,150.0,1.0,9251.38,1,Credit,Milwaukee,Branch,Engineer
1.2099999999999795,55.0,196.0,1.0,7542.74,1,Debit,Atlanta,Branch,Retired
425.18,26.0,172.0,1.0,9880.71,1,Credit,Colorado Springs,Online,Engineer
60.96000000000001,52.0,238.0,1.0,6189.24,1,Debit,Colorado Springs,ATM,Retired
64.20999999999998,51.0,37.0,1.0,12540.18,1,Debit,Omaha,ATM,Doctor
523.02,53.0,83.0,1.0,4586.11,1,Debit,Jacksonville,Online,Retired
50.25999999999999,65.0,164.0,1.0,1519.38,1,Debit,Las Vegas,Branch,Retired
110.07999999999996,19.0,95.0,1.0,1447.2600000000002,0,Debit,Detroit,Branch,Student
54.47,23.0,34.0,1.0,1131.4199999999996,0,Credit,Philadelphia,Branch,Student
79.75999999999999,68.0,115.0,1.0,10278.75,1,Debit,Kansas City,Online,Doctor
16.79000000000002,30.0,146.0,1.0,535.1499999999996,0,Credit,Detroit,Online,Doctor
1531.31,18.0,62.0,4.0,859.8599999999997,2,Debit,San Diego,Online,Student
68.61999999999998,29.0,157.0,1.0,13891.47,1,Debit,Omaha,Branch,Doctor
157.16,20.0,280.0,1.0,1545.77,0,Debit,New York,Branch,Student
643.3800000000001,18.0,105.0,1.0,1046.7399999999993,0,Credit,Detroit,Online,Student
328.34,42.0,31.0,1.0,2840.45,1,Credit,San Diego,Online,Engineer
72.68,69.0,44.0,1.0,6216.77,1,Debit,Seattle,Online,Retired
354.76,51.0,279.0,1.0,10141.92,1,Debit,Detroit,Branch,Doctor
793.88,22.0,252.0,1.0,1404.06,0,Credit,Los Angeles,ATM,Student
29.21999999999997,27.0,69.0,1.0,7795.79,1,Debit,Detroit,ATM,Engineer
653.97,37.0,100.0,1.0,3886.65,0,Debit,Miami,Online,Engineer
366.43,21.0,92.0,1.0,1560.4499999999998,0,Credit,Portland,Online,Student
120.86000000000001,33.0,162.0,4.0,13566.58,2,Debit,Colorado Springs,Online,Doctor
233.74,72.0,142.0,1.0,4749.54,1,Debit,Boston,Online,Retired
471.8399999999999,18.0,138.0,1.0,1044.33,0,Debit,Raleigh,ATM,Student
213.4,73.0,100.0,1.0,2012.2399999999998,1,Credit,Fort Worth,Branch,Retired
254.21,48.0,46.0,1.0,2487.2,1,Debit,Phoenix,ATM,Engineer
577.73,37.0,63.0,1.0,14977.99,1,Debit,San Jose,ATM,Doctor
170.26,27.0,265.0,1.0,1969.48,0,Debit,Chicago,ATM,Student
337.73,78.0,107.0,4.0,7001.2,2,Debit,San Antonio,Online,Retired
330.61,64.0,113.0,1.0,2525.25,1,Credit,Nashville,Branch,Retired
132.33,35.0,47.0,1.0,7457.94,1,Credit,Phoenix,ATM,Engineer
672.74,46.0,118.0,1.0,5386.52,1,Credit,Colorado Springs,Branch,Engineer
74.04000000000002,18.0,66.0,1.0,1690.23,0,Debit,Memphis,Online,Student
197.18,28.0,135.0,1.0,3114.92,0,Debit,Tucson,Online,Engineer
21.149999999999977,70.0,180.0,1.0,3466.74,1,Debit,Columbus,Branch,Retired
218.37,62.0,105.0,1.0,9942.24,1,Debit,Houston,ATM,Doctor
590.01,29.0,140.0,3.0,9791.74,2,Debit,San Jose,Online,Doctor
697.82,44.0,153.0,1.0,6824.0,1,Debit,New York,Online,Engineer
302.76,38.0,88.0,3.0,8583.39,2,Debit,Sacramento,ATM,Engineer
148.0,20.0,35.0,1.0,1488.65,0,Debit,Tucson,Branch,Student
22.25999999999999,19.0,56.0,1.0,5583.88,0,Debit,San Antonio,Branch,Student
0.8600000000000136,25.0,139.0,1.0,1357.2200000000003,0,Debit,Colorado Springs,ATM,Student
757.1,65.0,203.0,1.0,10553.23,1,Debit,Atlanta,Branch,Doctor
38.81,25.0,145.0,1.0,1619.6,0,Credit,Virginia Beach,Online,Student
76.50999999999999,49.0,120.0,4.0,9475.4,2,Credit,Mesa,Online,Engineer
32.45999999999998,31.0,10.0,1.0,8656.18,1,Debit,Charlotte,Online,Doctor
1022.75,62.0,158.0,1.0,207.73999999999978,1,Credit,San Jose,Branch,Doctor
20.639999999999986,22.0,59.0,1.0,949.3800000000001,0,Debit,Charlotte,Branch,Student
662.11,23.0,219.0,1.0,1996.38,0,Debit,Atlanta,Branch,Student
288.77,55.0,110.0,1.0,8836.51,1,Debit,Los Angeles,ATM,Engineer
35.05000000000001,30.0,105.0,1.0,14330.47,1,Debit,Boston,Branch,Doctor
214.73,46.0,26.0,1.0,5368.42,1,Credit,Los Angeles,ATM,Doctor
25.379999999999995,57.0,66.0,1.0,8616.05,1,Debit,Louisville,Branch,Engineer
617.66,41.0,40.000000000000014,1.0,5906.58,1,Debit,Memphis,ATM,Engineer
446.39,63.0,77.0,1.0,7863.6,1,Debit,Houston,ATM,Retired
377.92,33.0,204.0,1.0,2254.71,0,Debit,Raleigh,Branch,Engineer
11.04000000000002,30.0,43.0,1.0,6983.04,1,Debit,Phoenix,Online,Engineer
275.46,36.0,67.0,1.0,9697.75,1,Debit,Fort Worth,ATM,Doctor
179.76,78.0,81.0,1.0,5909.52,1,Debit,Philadelphia,Online,Retired
32.339999999999975,44.0,45.0,1.0,7847.62,1,Debit,Kansas City,Branch,Doctor
273.92,79.0,109.0,1.0,4543.56,1,Debit,Portland,Branch,Retired
375.45,19.0,32.0,1.0,1307.23,0,Debit,Fort Worth,Branch,Student
388.98,23.0,155.0,1.0,1819.9099999999999,0,Debit,Fresno,ATM,Student
492.84,25.0,38.0,1.0,577.6700000000001,0,Debit,Indianapolis,ATM,Student
148.85,57.0,25.0,1.0,7802.36,1,Debit,Mesa,ATM,Doctor
119.94999999999999,62.0,47.0,5.0,2596.61,2,Credit,Philadelphia,Branch,Retired
391.66,50.0,103.0,1.0,2406.31,1,Debit,Fresno,Branch,Engineer
185.99,41.0,53.0,1.0,402.4499999999998,0,Credit,Fresno,Branch,Engineer
322.48,27.0,57.0,1.0,1238.4300000000003,0,Debit,Jacksonville,ATM,Student
20.269999999999982,18.0,22.0,1.0,796.3500000000004,0,Debit,Miami,Branch,Student
280.61,47.0,129.0,3.0,7888.76,2,Debit,Mesa,ATM,Engineer
199.02,61.0,269.0,1.0,4658.89,1,Debit,Houston,ATM,Retired
104.23000000000002,63.0,108.0,1.0,5009.29,1,Credit,Louisville,Online,Retired
353.59,52.0,109.0,5.0,1822.3400000000001,2,Credit,New York,Branch,Retired
55.860000000000014,39.0,68.0,1.0,5346.46,1,Debit,Seattle,Online,Engineer
10.769999999999982,31.0,178.0,1.0,10704.95,1,Debit,Indianapolis,ATM,Doctor
95.54999999999998,33.0,51.0,1.0,2434.74,0,Debit,Louisville,Branch,Engineer
477.07,27.0,278.0,1.0,6568.07,0,Debit,Columbus,Online,Engineer
9.100000000000023,52.0,63.0,1.0,2791.45,1,Credit,San Francisco,Online,Retired
21.410000000000025,57.0,99.0,1.0,658.9099999999999,1,Debit,Louisville,Online,Doctor
278.28,28.0,26.0,1.0,1346.88,0,Debit,Jacksonville,Branch,Student
388.1,73.0,40.000000000000014,1.0,3022.12,1,Credit,Los Angeles,Online,Retired
215.39,27.0,216.0,1.0,1582.5500000000002,0,Debit,Detroit,ATM,Student
194.37,66.0,161.0,1.0,14395.88,1,Debit,Milwaukee,ATM,Doctor
37.69999999999999,20.0,109.0,1.0,1741.1,0,Debit,Miami,ATM,Student
19.589999999999975,64.0,122.0,1.0,1061.69,1,Debit,Charlotte,Branch,Retired
81.35,41.0,103.0,1.0,7192.45,1,Debit,Houston,Online,Engineer
314.54,58.0,228.0,1.0,9923.45,1,Credit,Virginia Beach,Branch,Engineer
466.64,58.0,11.0,1.0,10915.11,1,Debit,Las Vegas,ATM,Doctor
397.01,22.0,100.0,1.0,719.5200000000004,0,Debit,Los Angeles,ATM,Student
